,Year,Area,Date,Road,Municipality Name,County Name,Province Name,Fatalties,Serious Injuries,Light Injuries,Units Involved,Pedestrains Involved,Bicycles Involved,Mopeds Involved,Motorcycles,Light Vehicles Involved,Heavy Vehicles Involved,Other Units Involved,Unspecified Units Involved,Road Speed Limit,Accident with Hit and Run,Fog Presence,Surrounding Environment,Special Lane Presence,Special Traffic Measures,Weather Conditions,Special Road Functions,Severity of Accident,Influence of Fog,Influence of Environment,Influence of Traffic,Influence of Weather,Influence of Wind Intensity,Influence of Lighting,Influence of Special Measures,Influence of Road Objects,Influence of Road Surface,Influence of Visibility,Intersection Characteristics,Lighting Conditions,Traffic Regulation and Priority,Direction of Road,Subtype of Accident,Subtype of Road Section,Subzone within Area,Road Surface Conditions,Type of Road,Road Ownership,Wind Conditions,Day of the Week Grouping,Hour of Day,Time of Day Grouping,Type of Accident,Day,Month
19628,2020,1,2020-06-28,BV-2002,SANT VICENC DELS HORTS,Baix Llobregat,3,0,1,1,2,1,0,0,1,0,0,0,0,50.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Altres,-1,0,2,4,3,2,0,11.38,0,5,28,6
19629,2020,0,2020-07-03,A-2,CASTELLBISBAL,Valles Occidental,3,1,0,0,1,0,0,0,0,0,1,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Xoc contra objecte/obstacle sense sortida prèvia de via,-1,1,2,4,1,2,1,12.48,0,4,3,7
19630,2020,0,2020-09-04,A-2,CERVERA,Segarra,2,0,1,3,2,0,0,0,0,1,1,0,0,100.0,0.0,0,1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Fregament o col·lisió lateral,-1,1,2,4,1,2,0,15.14,1,2,4,9
19631,2020,1,2020-07-11,C-563,GOSOL,Bergueda,2,0,1,1,2,0,0,0,1,1,0,0,0,40.0,0.0,0,1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,2,4,1,Envestida (frontal lateral),1,0,2,4,2,2,0,16.55,1,2,11,7
19632,2020,1,2020-08-20,SE,SANTA PERPETUA DE MO,Valles Occidental,3,0,1,0,1,1,0,0,0,0,0,0,0,30.0,1.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,5,-1,1,Atropellament,-1,2,2,5,-1,2,1,21.0,1,3,20,8
19633,2020,0,2020-07-14,-GIP 5121.00,BANYOLES,Pla de l'Estany,1,0,1,0,3,0,0,1,0,2,0,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,Envestida (frontal lateral),-1,1,2,4,-1,2,1,14.27,1,2,14,7
19634,2020,0,2020-05-04,N-340,CAMBRILS,Baix Camp,0,1,0,1,2,0,1,0,0,1,0,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,Encalç,-1,1,2,4,-1,2,1,7.58,0,2,4,5
19635,2020,0,2020-06-10,GIV-4082,ALP,Cerdanya,1,0,1,0,1,0,0,0,0,1,0,0,0,100.0,0.0,0,1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,Resta sortides de via,-1,1,2,4,3,2,1,7.33,0,1,10,6
19636,2020,1,2020-07-03,SE,REUS,Baix Camp,0,0,1,0,2,0,0,1,0,1,0,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,Envestida (frontal lateral),-1,2,2,5,-1,2,1,11.4,0,2,3,7
19637,2020,0,2020-07-03,C-55,CARDONA,Bages,3,0,1,0,1,0,0,0,1,0,0,0,0,60.0,0.0,0,1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Caiguda en la via,-1,1,2,4,2,2,0,18.5,1,0,3,7
19638,2020,1,2020-08-20,SE,VILASSAR DE MAR,Maresme,3,0,1,0,2,0,0,0,1,0,1,0,0,100.0,0.0,0,2,No n'hi ha,0.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,0,Encalç,-1,2,2,5,-1,2,1,12.0,0,2,20,8
19639,2020,0,2020-07-29,GI-682,BLANES,Selva,1,1,0,0,2,0,0,0,0,1,1,0,0,40.0,0.0,0,2,No n'hi ha,0.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Envestida (frontal lateral),-1,1,2,4,2,2,1,8.3,0,2,29,7
19640,2020,0,2020-09-09,B-40,"ROCA DEL VALLES, LA",Valles Oriental,3,0,1,0,2,0,0,0,1,1,0,0,0,80.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,3,-1,1,Fregament o col·lisió lateral,-1,1,2,4,3,2,1,0.22,2,2,9,9
19641,2020,0,2020-10-11,N-260,MONTFERRER I CASTELLBO,Alt Urgell,2,0,1,0,2,0,0,0,0,2,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Encalç,-1,1,2,4,1,2,0,16.37,1,2,11,10
19642,2020,0,2020-07-26,AP-7,MARTORELL,Baix Llobregat,3,0,1,0,1,0,0,0,0,1,0,0,0,30.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,0,Xoc contra objecte/obstacle sense sortida prèvia de via,-1,1,2,4,1,2,0,15.57,1,4,26,7
19643,2020,0,2020-07-16,C-13,SALAS DE PALLARS,Pallars Jussa,2,0,2,0,4,0,1,0,0,3,0,0,0,100.0,0.0,0,1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Col·lisió frontal,-1,1,2,4,2,2,1,20.17,1,2,16,7
19644,2020,1,2020-06-27,SE,CASSA DE LA SELVA,Girones,1,0,1,0,2,0,0,1,0,1,0,0,0,20.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,Fregament o col·lisió lateral,-1,2,2,5,-1,2,0,17.06,1,2,27,6
19645,2020,0,2020-03-13,C-31,"PRAT DE LLOBREGAT, E",Baix Llobregat,3,0,1,0,1,0,0,0,0,1,0,0,0,90.0,0.0,0,-1,Sense Especificar,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,Resta sortides de via,-1,1,2,4,4,2,0,17.46,1,1,13,3
19646,2020,0,2020-09-06,GI-682,TOSSA DE MAR,Selva,1,0,1,0,1,0,0,0,1,0,0,0,0,90.0,0.0,0,-1,Sense Especificar,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,Altres,-1,1,2,4,4,2,0,9.18,0,5,6,9
19647,2020,1,2020-12-03,SE,VILADECANS,Baix Llobregat,3,1,0,0,2,1,0,0,0,0,1,0,0,20.0,0.0,0,2,No n'hi ha,0.0,3,3,0,-1,0,0,0,-1,0,0,0,0,-1,0,4,-1,0,Atropellament,-1,2,2,5,-1,2,1,10.3,0,3,3,12
19648,2020,0,2020-09-14,N-141D,TAVERNOLES,Osona,3,0,1,0,1,0,0,0,1,0,0,0,0,90.0,0.0,0,-1,Sense Especificar,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,Altres,-1,1,2,4,4,2,1,16.12,1,5,14,9
19649,2020,1,2020-03-01,BP-1503,TERRASSA,Valles Occidental,3,0,1,1,2,0,0,0,1,1,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,4,3,1,Caiguda en la via,2,0,2,5,3,2,0,16.4,1,0,1,3
19650,2020,1,2020-05-22,SE,BARCELONA,Barcelones,3,0,1,0,2,0,0,0,1,1,0,0,0,100.0,0.0,1,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,Envestida (frontal lateral),-1,2,2,5,-1,2,0,22.15,2,2,22,5
19651,2020,0,2020-11-19,A-22,LLEIDA,Segria,2,0,1,4,1,0,0,0,0,1,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,5,4,1,Resta sortides de via,0,1,2,4,1,2,1,20.06,1,1,19,11
19652,2020,0,2020-05-21,L-702,PUIGVERD DE LLEIDA,Segria,2,1,0,0,2,0,0,0,0,1,1,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Col·lisió frontal,-1,1,2,4,2,2,1,18.27,1,2,21,5
19653,2020,1,2020-06-23,SE,BARCELONA,Barcelones,3,0,1,1,2,0,1,0,1,0,0,0,0,100.0,0.0,1,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,0,Envestida (frontal lateral),-1,2,2,5,-1,2,1,10.25,0,2,23,6
19654,2020,1,2020-07-26,SE,PALAFRUGELL,Baix Emporda,1,0,1,1,2,1,0,0,1,0,0,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,Altres,-1,2,2,5,-1,2,0,12.55,0,5,26,7
19655,2020,1,2020-11-09,B-522,GURB,Osona,3,0,1,0,2,0,0,0,0,1,1,0,0,90.0,0.0,0,-1,Sense Especificar,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,4,5,-1,Envestida (frontal lateral),1,0,2,4,4,2,1,6.0,0,2,9,11
19656,2020,1,2020-11-26,SE,BARCELONA,Barcelones,3,0,1,0,2,0,0,0,1,1,0,0,0,100.0,0.0,1,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,Encalç,-1,2,2,5,-1,2,1,21.55,1,2,26,11
19657,2020,1,2020-06-05,SE,BARCELONA,Barcelones,3,0,1,1,2,1,0,0,0,1,0,0,0,100.0,0.0,1,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Atropellament,-1,2,2,5,-1,2,1,9.45,0,3,5,6
19658,2020,0,2020-11-12,N-340,SUBIRATS,Alt Penedes,3,1,2,0,1,0,0,0,0,1,0,0,0,80.0,0.0,0,0,No n'hi ha,-1.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,Resta sortides de via,-1,1,2,4,1,2,1,6.24,0,1,12,11
19659,2020,0,2020-11-20,C-53,BELLCAIRE D'URGELL,Noguera,2,0,2,0,2,0,0,0,0,0,2,0,0,90.0,0.0,0,-1,Sense Especificar,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,Encalç,-1,1,2,4,4,2,1,7.23,0,2,20,11
19660,2020,0,2020-10-20,N-II,TARREGA,Urgell,2,0,1,0,2,0,0,0,0,1,1,0,0,50.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,2,-1,1,Col·lisió frontal,-1,1,2,4,1,2,1,11.12,0,2,20,10
19661,2020,1,2020-07-26,SE,VILASSAR DE MAR,Maresme,3,0,1,0,2,0,0,0,1,1,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,4,4,0,Envestida (frontal lateral),-1,2,2,5,-1,2,0,14.45,1,2,26,7
19662,2020,0,2020-07-28,C-31,VILANOVA I LA GELTRU,Garraf,3,0,2,2,2,0,0,0,0,2,0,0,0,90.0,0.0,0,3,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Col·lisió frontal,-1,1,2,4,2,2,1,16.17,1,2,28,7
19663,2020,1,2020-11-20,SE,DELTEBRE,Baix Ebre,0,0,1,1,2,0,0,0,1,1,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,5,4,1,Fregament o col·lisió lateral,2,2,2,5,-1,2,0,18.52,1,2,20,11
19664,2020,1,2020-08-16,SE,BARCELONA,Barcelones,3,0,1,1,4,0,2,0,2,0,0,0,0,100.0,0.0,1,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,Xoc contra objecte/obstacle sense sortida prèvia de via,2,2,2,5,-1,2,0,3.5,2,4,16,8
19665,2020,1,2020-09-22,N-IIa,SANT ANFREU DE LA BARCA,Baix Llobregat,3,0,1,0,2,0,0,0,1,1,0,0,0,40.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,-1,0,0,0,-1,0,0,0,0,-1,1,4,4,1,Envestida (frontal lateral),0,0,2,4,1,2,1,7.0,0,2,22,9
19666,2020,1,2020-08-31,SE,BARCELONA,Barcelones,3,0,1,0,1,0,1,0,0,0,0,0,0,100.0,0.0,1,-1,Carril bici,-1.0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,Caiguda en la via,-1,2,0,5,-1,2,1,0.25,2,0,31,8
19667,2020,0,2020-12-17,BV-5101,DOSRIUS,Maresme,3,0,1,0,2,0,0,0,0,1,1,0,0,50.0,0.0,0,1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,Envestida (frontal lateral),-1,1,2,4,3,2,1,17.07,1,2,17,12
19668,2020,1,2020-10-28,SE,VILADECANS,Baix Llobregat,3,0,2,0,2,0,0,1,0,0,1,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,Envestida (frontal lateral),-1,2,2,5,-1,2,1,17.3,1,2,28,10
19669,2020,1,2020-03-04,SE,BARCELONA,Barcelones,3,0,1,1,2,1,0,0,1,0,0,0,0,100.0,0.0,1,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,Caiguda en la via,2,2,2,5,-1,2,1,19.55,1,0,4,3
19670,2020,1,2020-04-25,SE,BARCELONA,Barcelones,3,0,1,0,2,1,0,0,1,0,0,0,0,100.0,0.0,1,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,0,Atropellament,-1,2,2,5,-1,2,0,15.3,1,3,25,4
19671,2020,1,2020-10-04,SE,BADALONA,Barcelones,3,0,1,0,2,0,0,0,1,1,0,0,0,20.0,1.0,0,2,No n'hi ha,-1.0,3,3,1,-1,0,0,0,-1,0,0,0,0,0,1,4,3,0,Caiguda en la via,2,2,2,5,-1,2,0,15.55,1,0,4,10
19672,2020,0,2020-10-29,T-342,ROQUETES,Baix Ebre,0,1,1,0,2,0,0,0,0,2,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,1,Col·lisió frontal,-1,1,2,4,3,2,1,18.36,1,2,29,10
19673,2020,1,2020-10-04,SE,SANT PERE PESCADOR,Alt Emporda,1,0,1,0,1,0,1,0,0,0,0,0,0,20.0,0.0,0,-1,Sense Especificar,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,Altres,-1,2,2,5,-1,2,0,11.2,0,5,4,10
19674,2020,0,2020-11-23,C-13,LLAVORSI,Pallars Sobira,2,1,0,0,1,0,0,0,1,0,0,0,0,100.0,0.0,0,1,No n'hi ha,-1.0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,4,-1,1,Caiguda en la via,-1,1,2,4,2,2,1,15.01,1,0,23,11
19675,2020,1,2020-06-05,C-250,QUART,Girones,1,0,1,0,2,1,0,0,0,1,0,0,0,50.0,0.0,0,1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Atropellament,-1,0,2,4,2,2,0,16.56,1,3,5,6
19676,2020,1,2020-10-08,SE,"PRAT DE LLOBREGAT, E",Baix Llobregat,3,0,1,0,2,1,0,0,0,1,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,Atropellament,-1,2,2,5,-1,2,1,7.21,0,3,8,10
19677,2020,1,2020-09-19,SE,BARCELONA,Barcelones,3,1,0,0,2,0,0,0,1,1,0,0,0,100.0,0.0,1,-1,No n'hi ha,-1.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Caiguda en la via,-1,2,2,5,-1,2,0,17.2,1,0,19,9
19678,2020,0,2020-09-12,C-230a,SARROCA DE LLEIDA,Segria,2,1,0,0,1,0,0,0,0,1,0,0,0,100.0,0.0,0,0,No n'hi ha,-1.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Resta sortides de via,-1,1,2,4,2,2,0,14.16,1,1,12,9
19679,2020,1,2020-06-29,SE,BARCELONA,Barcelones,3,0,1,1,2,0,0,0,1,1,0,0,0,100.0,0.0,1,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,Envestida (frontal lateral),2,2,2,5,-1,2,1,21.5,1,2,29,6
19680,2020,1,2020-09-29,SE,GIRONA,Girones,1,0,1,0,2,0,0,1,0,1,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,5,4,0,Envestida (frontal lateral),0,2,2,5,0,2,1,7.17,0,2,29,9
19681,2020,1,2020-08-16,SE,CORNELLA DE LLOBREGAT,Baix Llobregat,3,0,1,1,2,0,2,0,0,0,0,0,0,30.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,Fregament o col·lisió lateral,-1,0,2,0,0,2,0,11.35,0,2,16,8
19682,2020,0,2020-12-02,C-55,SANT JOAN DE VILATOR,Bages,3,0,1,3,2,0,0,0,0,2,0,0,0,90.0,0.0,0,-1,Sense Especificar,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,4,4,-1,Envestida (frontal lateral),2,1,2,4,4,2,1,17.49,1,2,2,12
19683,2020,1,2020-12-18,SE,LLORET DE MAR,Selva,1,0,1,0,2,0,0,0,1,1,0,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,Envestida (frontal lateral),-1,2,2,5,-1,2,0,22.07,2,2,18,12
19684,2020,0,2020-08-26,C-58,SABADELL,Valles Occidental,3,0,1,0,1,0,0,0,1,0,0,0,0,90.0,0.0,0,-1,Sense Especificar,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,2,4,5,-1,Resta sortides de via,0,1,2,4,4,2,1,10.0,0,1,26,8
19685,2020,0,2020-09-11,C-14,PREIXENS,Noguera,2,0,1,0,1,0,0,0,1,0,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Resta sortides de via,-1,1,2,4,2,2,0,16.55,1,1,11,9
19686,2020,1,2020-09-20,SE,FORNELLS DE LA SELVA,Girones,1,0,1,0,2,1,0,0,0,1,0,0,0,20.0,0.0,0,-1,Sense Especificar,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,Atropellament,-1,2,2,5,-1,2,0,4.13,2,3,20,9
19687,2020,0,2020-07-26,B-10,HOSPITALET DE LLOBREGAT,Barcelones,3,0,1,0,1,0,0,0,1,0,0,0,0,90.0,0.0,0,-1,Sense Especificar,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,Xoc contra objecte/obstacle sense sortida prèvia de via,-1,1,2,4,4,2,0,19.16,1,4,26,7
19688,2020,1,2020-12-07,SE,SANT QUIRZE DEL VALLES,Valles Occidental,3,0,1,0,2,1,0,0,0,1,0,0,0,20.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,5,5,1,Atropellament,2,2,2,5,-1,2,1,18.2,1,3,7,12
19689,2020,1,2020-12-18,SE,VILADECANS,Baix Llobregat,3,0,1,0,1,0,0,0,1,0,0,0,0,20.0,0.0,0,-1,Sense Especificar,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,4,4,-1,Resta sortides de via,0,2,2,5,-1,2,0,23.2,2,1,18,12
19690,2020,1,2020-02-21,SE,ROSES,Alt Emporda,1,0,1,0,2,1,1,0,0,0,0,0,0,10.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,-1,0,0,0,-1,0,0,0,0,-1,0,4,-1,1,Atropellament,-1,2,2,5,-1,2,1,13.0,0,3,21,2
19691,2020,1,2020-09-04,SE,LLEIDA,Segria,2,0,1,3,3,0,0,0,0,3,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Fregament o col·lisió lateral,-1,2,2,5,-1,2,1,8.05,0,2,4,9
19692,2020,1,2020-09-24,SE,BARCELONA,Barcelones,3,0,1,0,2,0,0,0,1,1,0,0,0,100.0,0.0,1,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,Col·lisió frontal,-1,2,2,5,-1,2,1,23.22,2,2,24,9
19693,2020,1,2020-09-10,SE,CAMBRILS,Baix Camp,0,0,1,1,2,1,1,0,0,0,0,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,Caiguda en la via,-1,2,2,5,-1,2,1,8.39,0,0,10,9
19694,2020,0,2020-10-12,A-27,CONSTANTI,Tarragones,0,0,1,0,1,0,0,0,1,0,0,0,0,90.0,0.0,0,-1,Sense Especificar,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,Resta sortides de via,-1,1,2,4,4,2,1,15.46,1,1,12,10
19695,2020,0,2020-10-10,T-340,DELTEBRE,Baix Ebre,0,1,1,0,2,0,0,0,0,2,0,0,0,100.0,0.0,0,0,No n'hi ha,-1.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Col·lisió frontal,-1,1,2,4,2,2,0,13.07,0,2,10,10
19696,2020,0,2020-10-26,A-2,MARTORELL,Baix Llobregat,3,0,1,0,1,0,0,0,0,1,0,0,0,90.0,0.0,0,-1,Sense Especificar,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,Resta sortides de via,-1,1,2,4,4,2,1,10.42,0,1,26,10
19697,2020,1,2020-10-02,SE,BARCELONA,Barcelones,3,1,0,0,2,0,1,0,0,1,0,0,0,100.0,0.0,1,-1,No n'hi ha,-1.0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,Caiguda en la via,2,2,2,5,-1,2,1,4.53,2,0,2,10
19698,2020,0,2020-09-02,C-31,SANTA CRISTINA D'ARO,Baix Emporda,1,0,1,0,1,0,0,0,1,0,0,0,0,90.0,0.0,0,-1,Sense Especificar,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,Altres,-1,1,2,4,4,2,1,11.14,0,5,2,9
19699,2020,1,2020-09-10,SE,MOLLET DEL VALLES,Valles Oriental,3,0,1,0,2,1,0,0,0,1,0,0,0,20.0,,0,-1,No n'hi ha,-1.0,3,3,1,0,-1,0,0,0,0,0,0,0,0,1,4,5,-1,Atropellament,2,2,2,5,-1,2,1,10.3,0,3,10,9
19700,2020,1,2020-11-28,SE,BARCELONA,Barcelones,3,0,1,1,2,0,0,1,0,1,0,0,0,100.0,0.0,1,-1,Carril bus,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,Envestida (frontal lateral),2,2,2,5,-1,2,0,20.1,1,2,28,11
19701,2020,1,2020-12-04,SE,SANT BOI DE LLOBREGAT,Baix Llobregat,3,0,1,1,2,0,0,1,0,1,0,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,Envestida (frontal lateral),-1,2,2,5,-1,2,0,20.3,1,2,4,12
19702,2020,1,2020-06-20,BV-5001,MONTORNES DEL VALLES,Valles Oriental,3,0,1,0,2,0,0,0,1,1,0,0,0,40.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,-1,0,0,0,-1,0,0,0,0,-1,1,4,3,-1,Envestida (frontal lateral),2,0,2,4,-1,2,0,13.29,0,2,20,6
19703,2020,1,2020-10-23,SE,AIGUAVIVA,Girones,1,1,0,0,1,0,0,0,0,1,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,5,4,1,Resta sortides de via,1,0,2,4,2,2,0,20.16,1,1,23,10
19704,2020,1,2020-10-16,SE,BESCANO,Girones,1,0,1,0,1,0,1,0,0,0,0,0,0,20.0,0.0,0,-1,Sense Especificar,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,Altres,-1,2,2,5,-1,2,1,14.52,1,5,16,10
19705,2020,1,2020-12-01,SE,RUBI,Valles Occidental,3,0,1,0,2,0,0,0,1,1,0,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,Envestida (frontal lateral),-1,2,2,5,-1,2,1,21.45,1,2,1,12
19706,2020,1,2020-12-02,SE,BADALONA,Barcelones,3,0,1,0,2,0,0,0,1,0,1,0,0,20.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,0,-1,0,0,0,0,0,0,0,0,1,4,3,-1,Envestida (frontal lateral),2,2,2,5,-1,2,1,14.0,1,2,2,12
19707,2020,1,2020-11-28,C-243C,RUBI,Valles Occidental,3,0,1,0,2,0,0,1,0,1,0,0,0,50.0,0.0,0,2,Altres,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,5,-1,1,Col·lisió frontal,-1,0,2,4,2,2,0,20.38,1,2,28,11
19708,2020,0,2020-12-23,BV-1468,BARCELONA,Barcelones,3,0,1,0,2,0,1,0,0,1,0,0,0,50.0,0.0,0,1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Fregament o col·lisió lateral,-1,1,2,4,3,2,1,12.48,0,2,23,12
19709,2020,0,2020-09-12,B-224,PIERA,Anoia,3,0,1,1,2,0,0,0,1,1,0,0,0,50.0,0.0,0,1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Fregament o col·lisió lateral,-1,1,2,4,3,2,0,18.52,1,2,12,9
19710,2020,1,2020-11-18,SE,SABADELL,Valles Occidental,3,0,1,0,2,0,0,0,1,1,0,0,0,30.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,4,4,0,Envestida (frontal lateral),2,2,2,5,-1,2,1,13.12,0,2,18,11
19711,2020,0,2020-12-23,L-303,OSSO DE SIO,Urgell,2,0,1,0,2,0,0,0,1,1,0,0,0,100.0,0.0,1,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,2,-1,1,Fregament o col·lisió lateral,-1,1,2,4,3,2,1,14.34,1,2,23,12
19712,2020,1,2020-11-24,SE,BARCELONA,Barcelones,3,0,1,0,2,0,0,0,1,0,1,0,0,100.0,0.0,1,-1,Carril bus,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,4,-1,0,Fregament o col·lisió lateral,2,2,2,5,-1,2,1,9.3,0,2,24,11
